0.0,9.27054008,2.8,2.3619999999999997,
1.0,8.041388254023678,2.64796,2.6882319999999997,
2.0,7.014203231690258,2.46533056,2.959572352,
3.0,6.144128347929874,2.29657878016,3.208849180672,
4.0,5.407130376305467,2.1412569781657598,3.438264991240192,
5.0,4.782855361667892,1.9983057971288471,3.649408603599143,
6.0,4.254062462764926,1.866740125627014,3.843735437094939,
7.0,3.806147804363075,1.7456531541082296,4.022584885229035,
8.0,3.426741156453338,1.634210294436274,4.187189662280209,
9.0,3.1053643008895753,1.531643430173194,4.338684301546978,
10.0,2.8331416504403295,1.4372456224022272,4.478112975111137,
11.0,2.6025551283100574,1.3503662371739904,4.606436690761748,
12.0,2.407236538543961,1.270406461032263,4.724539915711396,
13.0,2.2417916931307387,1.1968151737108925,4.833236672758897,
14.0,2.1016514386542706,1.1290851495545309,4.933276150916083,
15.0,1.9829454682405196,1.0667495614816043,5.025347869169726,
16.0,1.8823954338160003,1.009378763393196,5.110086428969672,
17.0,1.797224406718269,0.9565773288506962,5.1880758881995686,
18.0,1.725080186197605,0.9079813256113899,5.259853786777633,
19.0,1.6639703377915094,0.8632558072368111,5.325914851633791,
20.0,1.612207167501984,0.8220925044848509,5.38671440659963,
21.0,1.568361112106516,0.7842077005736106,5.442671510713727,
22.0,1.5312212583651492,0.7493402756723175,5.494171846573014,
23.0,1.4997619007675516,0.7172499071410292,5.541570378638063,
24.0,1.4731142142326092,0.6877154131143219,5.585193799814576,
25.0,1.4505422594346893,0.6605332280121745,5.625342783174054,
26.0,1.431422658086512,0.6355159994705494,5.662294054333585,
27.0,1.4152273768631525,0.6124912970210589,5.696302298778529,
28.0,1.40150914450426,0.5913004236193352,5.7276019172743,
29.0,1.3898890993530157,0.5717973218305944,5.756408641466334,
30.0,1.3800463261892084,0.553847567133318,5.782921020803738,
31.0,1.3717089933911688,0.537327441402425,5.807321791035184,
32.0,1.3646468456581653,0.5221230801859501,5.8297791337093585,
33.0,1.3586648449619112,0.5081296878978544,5.850447835361053,
34.0,1.353597784106932,0.4952508155177139,5.869470354372531,
35.0,1.3493057241404165,0.4833976958188509,5.886977802863489,
36.0,1.345670129604765,0.47248863154298965,5.903090850377262,
37.0,1.342590594898641,0.4624484323044468,5.917920555591882,
38.0,1.3399820713371637,0.45320789634274344,5.931569131788569,
39.0,1.3377725183299352,0.444703333551624,5.944130651353578,
40.0,1.3359009138085682,0.43687612649698443,5.955691694169193,
41.0,1.3343155689569444,0.42967232639803415,5.9663319443628735,
42.0,1.3329727007014553,0.4230422812870033,5.976124739527613,
43.0,1.3318352225371615,0.4169402937845035,5.98513757619902,
44.0,1.3308717202956286,0.4113243061317624,5.993432575073085,
45.0,1.3300555845678605,0.4061556103088331,6.001066909171142,
46.0,1.3293642758220903,0.4013985812407704,6.008093197903136,
47.0,1.3287787019209367,0.3970204312529137,6.014559869745271,
48.0,1.328282690846567,0.39299098408286026,6.0205114960317685,
49.0,1.3278625440719034,0.3892824668915152,6.0259890981614035,
50.0,1.3275066582431734,0.3858693188396649,6.031030430336216,
51.0,1.3272052047256693,0.38272801491068875,6.035670239781174,
52.0,1.3269498581625867,0.3798369037651133,6.039940506238337,
53.0,1.3267335665504751,0.3771760585094322,6.043870662386235,
54.0,1.3265503564813637,0.37472713935061086,6.047487796703684,
55.0,1.3263951681728727,0.3724732671896359,6.050816840176286,
56.0,1.3262637157302821,0.3703989072828505,6.053880738132471,
57.0,1.326152368781334,0.36848976216921725,6.056700608393454,
58.0,1.3260580522148544,0.3667326731255145,6.059295886827165,
59.0,1.325978161254247,0.365115529470245,6.061684461309361,
60.0,1.3259104895203713,0.3636271850911418,6.0638827950152505,
61.0,1.3258531680971344,0.3622573816209372,6.06590603989142,
62.0,1.3258046139169228,0.3609966777318847,6.067768141090149,
63.0,1.325763486040417,0.35983638406170254,6.069481933085943,
64.0,1.3257286486233597,0.35876850332241433,6.071059228136745,
65.0,1.3256991395475128,0.3577856751792912,6.072510897699556,
66.0,1.325674143849471,0.35688112551997386,6.0738469473616155,
67.0,1.3256529712135046,0.35604861976411367,6.075076585803599,
68.0,1.3256350369068497,0.35528241989172266,6.076208288270161,
69.0,1.3256198456309147,0.35457724489404896,6.077249854985299,
70.0,1.3256069778424378,0.35392823437438914,6.078208464915149,
71.0,1.3255960781667975,0.35333091504795405,6.079090725248792,
72.0,1.325586845583489,0.3527811699098935,6.079902716938091,
73.0,1.3255790251127388,0.3522752098589698,6.0806500366104705,
74.0,1.3255724007736234,0.3518095475812932,6.081337835143492,
75.0,1.3255667896192405,0.35138097351412123,6.0819708531671175,
76.0,1.325562036684199,0.35098653372404676,6.082553453738355,
77.0,1.32555801070488,0.35062350954710464,6.083089652413494,
78.0,1.3255546004942755,0.3502893988504638,6.083583144925198,
79.0,1.3255517118712972,0.34998189878655583,6.084037332655231,
80.0,1.3255492650597445,0.3496988899207697,6.084455346078373,
81.0,1.3255471924850881,0.34943842162331396,6.084840066339122,
82.0,1.3255454369082416,0.349198698624563,6.085194145109889,
83.0,1.3255439498447725,0.3489780686412154,6.0855200228675725,
84.0,1.325542690225878,0.348775010987984,6.085819945714466,
85.0,1.3255416232641857,0.3485881260963196,6.086095980859447,
86.0,1.3255407194930062,0.348416125867928,6.0863500308661544,
87.0,1.3255399539525465,0.34825782479659345,6.086583846766344,
88.0,1.3255393055005835,0.3481121317971135,6.086799040128826,
89.0,1.3255387562285703,0.3479780426850272,6.086997094167145,
90.0,1.325538290967054,0.34785463325530686,6.087179373962593,
91.0,1.32553789686673,0.3477410529123028,6.087347135872981,
92.0,1.325537563043578,0.3476365188070388,6.087501536192049,
93.0,1.3255372802782759,0.3475403104414511,6.087643639119187,
94.0,1.3255370407615898,0.3474517647023769,6.087774424094393,
95.0,1.3255368378786936,0.347370271291068,6.087894792549036,
96.0,1.325536666026494,0.3472952685167253,6.088005574118938,
97.0,1.325536520458881,0.3472262394250635,6.08810753236262,
98.0,1.3255363971556617,0.34716270823521855,6.088201370024099,
99.0,1.3255362927115204,0.3471042370604437,6.088287733876535,

